user_id,valid,n_events,click_rate,double_click_count,scroll_up_count,scroll_down_count,pause_count,pause_median,pause_iqr,idle_fraction_events,hover_count,hover_median,hover_std,speed_mean,speed_std,speed_skew,speed_max,accel_mean,accel_std,accel_max,jerk_mean,jerk_std,angle_mean,angle_std,sharp_turns,curvature,angle_entropy,angular_speed_mean,return_to_origin_count,zigzag_score,smoothness_index,spatial_x_norm,spatial_y_norm,lateral_vertical_ratio,dominant_dir,dominant_dir_frac,speed_entropy,n_unique_positions,session_file
user108,0.0,-0.1810173117292248,0.09358812555193728,0.249662063919442,0.0,0.0,-0.15681101602580513,0.22444899944054647,-0.15450303171285,0.15900947232901413,-0.09602610858758572,0.03540675517669483,-0.25013550834331966,-0.5927499304412875,-0.4727799284902555,0.8173325492438682,-0.018189606425626625,0.12057560257660618,-0.3132668721125538,-0.3181248801584395,0.13057404346768997,-0.35932170336631436,-0.2884749503505155,-0.8307474622727424,-0.2507678883522912,-0.2884749503505155,-0.556736905439004,-0.1946644392072337,-0.29812502493208454,0.34845926598616983,1.0124410303546931,1.2004898388803764,-0.6082415226297735,-1.1334183554151713,-0.2467175818975845,-0.21718971514867824,-0.7423793047703178,-0.12830310957668978,session_2020_06_09_1min.csv
user109,0.0,0.6694591783828081,-0.5290754174465617,-0.17162108681599225,0.0,0.0,0.7416066938941687,0.22444899944054647,-0.15450303171285,0.08879699030746296,0.34959655348653645,0.03540675517669483,-0.27925922286195026,-0.9395248376712005,-0.8293033229564478,0.006642491587239783,-0.25442903077382034,0.06945897803920059,-0.35906607667555657,-0.3882974011729083,0.10223936973077531,-0.2971165173560684,0.351433642959647,0.3720891424569554,0.06311731891177147,0.351433642959647,0.7552154696833547,0.047420556312157205,0.7599777724881979,1.371085428021184,-0.020249911964142456,-0.9213942097103647,-0.035100770271619,0.41178938556134004,-0.2467175818975845,0.018652123962948106,-0.6058178070630543,0.7041209215192217,session_2020_05_18_1min.csv
user11,0.0,1.0957849892829576,-2.2339076739040378,-1.7724970596106424,0.0,0.0,1.198961823425969,-2.6411905515561975,-0.15450303171285,0.10605725791901432,0.5489540602039069,-2.3710690841307005,0.8206602134662713,-1.0200844053592257,-1.6120420465985252,-0.25742303351278417,-1.016141246889287,0.11270844299531263,-0.3460699969849231,-0.3843565609743046,0.12461657354265503,-0.2923839997063725,-0.5219027516754859,-1.3822819574113518,-0.2406425590857085,-0.5219027516754859,-0.35007676725949166,0.004035054970058785,0.386206394698176,-1.0028681624172415,-0.6965895681403509,-0.1974913903640724,-1.1818513845941605,0.40856681585842775,-0.2467175818975845,1.3952918495208841,0.31485330224626745,1.2870611421258615,session_2020_06_03_1min.csv
user110,0.0,0.25292146007985594,0.5428419540012618,1.0922283653903107,0.0,0.0,0.29123408542392276,0.22444899944054647,-0.15450303171285,0.04063784245303136,-0.002210811308823156,0.4204428894658781,-0.2725878417722187,0.33568473588910736,0.3495821310288397,-0.5437073469498714,-0.5260834352984908,0.09585510648748655,-0.3530670807702002,-0.4160898705489457,0.11756266304699711,-0.3186641349715237,0.2661194438767285,0.31681663818842454,-0.1343266017865905,0.2661194438767285,0.5002186064799943,-0.01270717775474753,0.4026963084242064,0.5310710806352795,0.22798233199777534,-3.969298605770083e-06,0.8481293553956119,-0.33646044853072316,-0.2467175818975845,0.40765275376879967,1.056678387826929,0.2063702947381869,session_2020_06_08_1min.csv
user111,0.0,-0.502936801592603,-0.11045473670949568,-0.8878024430662306,0.0,0.0,-0.5036095620829971,0.22444899944054647,-0.15450303171285,0.13205734647436923,-0.3071105274648015,0.4204428894658781,-0.2084493903700351,-0.2319027100375803,-0.34767858755953346,-0.42874112362589456,0.023886338441306942,0.12795769913964622,-0.2706461203470695,-0.31375654228316485,0.1300432090276693,-0.18776306949271646,0.14239254597275072,0.41728404935300456,-0.10901327862013384,0.14239254597275072,0.42590594481572785,-0.10246016384717242,-0.10299437917405843,0.09280272547741633,-0.25950810168586447,0.8592091483059777,2.5275534909543365,0.1056025872127888,-0.2467175818975845,0.4759504190860866,-0.28534332100067955,-0.5019203282118431,session_2020_05_14_1min.csv
user112,0.0,0.3062121864423746,-0.9573790085992459,-0.6350325526249699,0.0,0.0,0.3622230495497238,0.22444899944054647,-0.15450303171285,0.1454586263558238,0.5137733237243709,-0.7827950301878196,-0.29000006860018684,0.6870463116467406,0.09626945550417405,-0.9567992176352221,-0.4032374287537371,0.15113332826141937,-0.2314376956779152,-0.04069287615795635,0.1513683440096306,-0.16845142995046533,0.0961478805814722,0.02129589821478115,-0.022947979854181184,0.0961478805814722,0.31663492234137713,-0.11652286055875744,-0.4712691190554035,0.7502052582142111,-0.3784508864025105,0.2452398825010816,1.2607629555669013,-0.9453331359057086,-0.2467175818975845,-1.5230843186568432,1.0741735775635894,0.43759919226482896,session_2020_06_09_1min.csv
user113,0.0,-0.49532384068367175,-0.7149109229691357,-1.140572333507491,0.0,0.0,-0.49197202698040676,0.22444899944054647,-0.15450303171285,0.16771176093166318,-0.4947411220223266,0.011341996783620875,-0.193912709461801,0.27997867798553266,0.13907658664192002,-0.3459466572078019,-0.26193900515841156,0.11707963961466361,-0.32503301943977364,-0.2753892676259823,0.12944362670579135,-0.36153394165681024,-0.5221003168099106,-0.7993241347271466,-0.2811438761520392,-0.5221003168099106,-0.7365961760431939,-0.2192080965311197,-0.4960039896444491,-0.78373398483831,1.1122570901119964,0.8602246105570187,-0.15128703057000928,1.348741838713893,-0.2467175818975845,0.5907309822043669,0.25969775976063997,-0.41064576339869485,session_2020_10_14_1min.csv
user114,0.0,-1.1881032833964147,0.6775470938280286,-0.9720590732133174,0.0,0.0,-1.23444676652567,0.22444899944054647,-0.15450303171285,0.14394637791291987,-0.5416487706617079,-0.7827950301878196,-0.16235850277821295,-1.0611825870864313,-1.0148193051380034,0.05596697789891738,-0.8341002770239659,0.22418149893451506,-0.08394848687972865,-0.10508632510720099,0.14708928913971311,-0.30808041570859,-0.08766955307983866,-0.052605280384609,-0.29633187005191314,-0.08766955307983866,-0.28287078812754374,-0.22361360507211755,-0.7323594197175511,-0.8567787106979539,-0.43392056242778165,-0.25543630836149755,-2.1814498814574685,0.7493496291457086,-0.2467175818975845,1.1019743393946635,0.15196537980756547,-1.2004749975818039,session_2020_06_09_1min.csv
user115,0.0,-0.21364428705321584,0.2929875970837961,0.3760470091400723,0.0,0.0,-0.19637863537461225,0.22444899944054647,-0.15450303171285,0.11709580915766468,-0.3540181761041828,0.4204428894658781,-0.24828043706476569,1.361959972429249,1.365880945951692,-0.3823723114733045,0.6879520123590477,0.10967987878623978,-0.2663611100932902,-0.4023687797948254,0.10810074904271483,-0.2287407528940193,-0.21669391739200658,-0.10542887382129869,-0.1495145956864645,-0.21669391739200658,-0.2943970459275671,-0.13324261625868963,-0.37232963669922126,0.275414540126526,-0.11793616494464328,0.7137598966467371,-0.11881394138891135,0.21269052582781262,-0.2467175818975845,-0.5089452043518874,-0.3275467557056306,-0.18793582525461328,session_2020_06_16_1min.csv
user116,0.0,-0.3669910710759737,0.02758162690329354,-0.21374940188953567,0.0,0.0,-0.3581403733006179,0.5428533939957402,-0.15450303171285,0.1349998897762892,0.30268890484715516,-1.071572130904707,-0.2706203461547882,0.40962260188936506,0.87634230244754,0.5051894751069566,1.0027514392036179,0.11935264664148167,-0.21491333784426297,-0.3198033261712939,0.11974702250183293,-0.2889386144846497,0.12309407170820454,0.31835179309010586,-0.12926393715329917,0.12309407170820454,0.031609400449189265,-0.15654678146149353,-0.44378592951201956,0.7502052582142111,-0.04421676128899808,1.089910120989765,-0.5387518672432857,-0.2588742647653595,-0.2467175818975845,0.18408148794857224,-1.0288673513308808,-0.33640911735066764,session_2020_10_14_1min.csv
user117,0.0,3.7559710440323597,-2.706209005456575,-0.7614174978456002,0.0,0.0,1.278097062123583,-2.6411905515561975,-0.8462230269043248,-9.058280388908772,8.546708153218415,-2.587651909668366,-0.24067850437886928,-2.2462323921274208,-1.5102064190968407,1.8312596031753328,0.9320347410030657,-6.733926930722337,4.3037639758220605,2.6122761849236085,-6.705307756270873,4.270737188904786,6.239264431641073,5.526396623781292,8.2241327077774,6.239264431641073,6.0453260055149975,6.960071767874116,8.05676459625664,-1.5507036063645705,-1.5243662604870238,-0.7677095240525134,-1.281681752091871,-0.5771559408404822,-0.2467175818975845,6.45299713111755,-1.8517248641359108,0.5933744495459352,session_2020_06_09_1min.csv
user118,0.0,-0.2669350134157345,-0.20130669686010857,-0.42439097725725283,0.0,0.0,-0.2499112968465278,0.22444899944054647,-0.15450303171285,0.14759163111953202,-0.3071105274648015,0.9258028157204311,-0.22501055089382238,-0.06583204128359965,-0.007176009113517563,-0.37435196288425093,-0.3968559275112361,0.09818990978596806,-0.34633444630668564,-0.3801801590826309,0.1237285591496137,-0.3424863658643052,-0.4264453740189097,-0.5640643921967333,-0.2558305529855825,-0.4264453740189097,-0.43947823885662296,-0.1918939809268937,-0.18819226675854872,-0.4550327184699126,0.8169938586922088,1.5066480992521833,-0.14940685760399397,1.1157473731412628,-0.2467175818975845,1.4527087103952598,0.2974980086589626,-0.22079466858734662,session_2020_10_14_1min.csv
user119,0.0,-0.17992974588509178,0.1202448741299829,0.2075337488458986,0.0,0.0,-0.1591385230463232,0.22444899944054647,0.01842696708501872,0.12823978838634834,-0.41265273690340937,1.6236808091195758,-0.2441898103459049,-0.3069034272545824,-0.6706522185106463,-0.7224955901969499,-1.0093323871027031,0.09041571245327602,-0.3977033685523133,-0.3560280733896489,0.12068230642457149,-0.3317682127153413,-0.22008020696451935,-0.3154227822232308,-0.17482791885292118,-0.22008020696451935,-0.36794901469425584,-0.13138071074820287,-0.3530914040188525,-0.7472116219084881,1.0632027801181896,0.16411540999188654,0.05979641628109409,-2.066139234868974,-0.2467175818975845,0.35701019305772186,1.6661804190594758,-0.151425999329354,session_2020_06_09_1min.csv
user12,0.0,-0.9553641927519453,0.10338953052698922,-1.0984440184339477,0.0,0.0,-0.986567268840496,0.22444899944054647,-0.15450303171285,0.1338909576444415,-0.6589178922601611,1.5996160507265018,-0.18923578507515487,-0.3727920223678315,-0.039107777473273736,-0.0950510496133743,-0.31519486716944556,0.17403799488896657,-0.18160030515850978,-0.2756383936108092,0.13717915521226534,-0.33685923388234273,-0.22376375547965546,-0.3733102618644634,-0.31151986395178716,-0.22376375547965546,-0.22968753379236362,-0.22066530723749145,-0.6389165752700456,-1.0393905253470634,0.031726892401033484,1.3675183712830699,0.5101822688906801,0.595297375242784,-0.2467175818975845,0.2874942179212471,-0.08536165934556034,-0.9388212451174457,session_2020_06_09_1min.csv
user120,0.0,1.5231983660272401,-1.890193900315927,-0.6771608676985134,0.0,0.0,0.43786702771656094,-2.6411905515561975,-0.15450303171285,-6.148303602036734,4.829276998547449,-2.587651909668366,-0.19792122453141842,-1.692686671842975,0.18261283630130157,7.872383377706915,6.832595989242723,-8.619602940724057,8.34044400076112,4.799863686554581,-8.649179393686445,8.463481696933941,8.071266955390847,6.457285402381079,7.0951584945534325,8.071266955390847,5.891120820406072,8.419708504504525,4.305309223584729,-1.4046141546452828,-1.5267848281094851,-0.17335161588684966,0.7764520427058862,0.3595530321270179,-0.2467175818975845,5.29176263604712,-2.8588238125005967,-0.4897503862367566,session_2020_05_21_1min.csv
user13,0.0,0.40191798072608165,-0.5251936878355867,0.33391869406652885,0.0,0.0,0.46463335845251874,0.22444899944054647,-0.15450303171285,0.14655958255911727,-0.04911845994820444,0.03540675517669483,-0.20399810820414546,0.13235640041771038,0.2843250011346086,-0.1825682563262537,0.0561420346043433,0.09563548834323864,-0.35851811700317704,-0.39474778499673746,0.12392115628289559,-0.3471572556978823,-0.18586919267707253,-0.4912416325395684,-0.13938926641988184,-0.18586919267707253,-0.12260979904595977,-0.138950586474634,0.15259928357941238,1.5902196056001154,1.1176016050608621,1.8608183354429828,0.6382847266547966,-0.24156419511845242,-0.2467175818975845,-0.436705287407642,-0.20187110669875988,0.4984489021402611,session_2020_06_10_1min.csv
user14,0.0,-0.1266390195225731,0.5341460818404781,0.46030363928715917,0.0,0.0,-0.09978709402311249,0.22444899944054647,-0.15450303171285,0.14943305678334912,-0.013937723468668476,0.444507647858952,-0.27859169430171654,0.9868027909210866,0.7312161269069046,-0.4627513677366746,0.3072725716459893,0.1771115293338963,-0.10608368449103299,0.1349846232807478,0.17716382502402578,-0.05572289262914618,0.23855370763235584,0.2724330464630028,-0.06851196155380318,0.23855370763235584,0.42947776512766556,-0.13666888896625348,-0.20743049943891748,1.0423841616527865,-0.6022367130796814,-1.0590285602622662,2.3053167101698917,-2.217622070338508,-0.2467175818975845,-0.5724483306260805,0.009599563990462896,-0.09666126044146509,session_2020_10_14_1min.csv
user15,0.0,-0.3800418612055701,0.548115612597513,0.16540543377235514,0.0,0.0,-0.3732691689339853,0.22444899944054647,0.5372169634786249,0.12353210141745354,-0.21329523018603894,-0.3496293791124884,-0.192066468217712,-1.1457041601867828,-0.9719442247298314,0.34359015701625734,-0.9069562995631377,0.08630232523195723,-0.2527316835473514,-0.21161935313005195,0.09907427248360644,-0.06778516153002784,0.13651846584955846,0.1917177820605414,-0.1495145956864645,0.13651846584955846,0.4552175350357289,-0.10527493700210991,-0.08375614649368966,-0.1628538150313372,-0.535731143563849,-1.922380992376293,-0.883904935859359,0.12338291639580055,-0.2467175818975845,-0.3348921360667339,0.1066862570192007,-0.37291894327592695,session_2020_06_03_1min.csv
user16,0.0,-0.38874238795863436,0.3161793275687881,-0.17162108681599225,0.0,0.0,-0.3814154435057986,0.22444899944054647,-0.15450303171285,0.13455383734346107,-0.2015683180261936,0.03540675517669483,3.587912002015855,0.7445638888572852,1.4356265490198843,0.4567413703334954,2.0714770978453663,0.09792310851360062,0.506218547324831,0.6441183492243104,0.05603232370981646,0.9184771551318907,-0.33308350499210587,-0.18266487446791405,-0.15457726031975583,-0.33308350499210587,-0.423514328742992,-0.1900197255643036,-0.3063699817950997,-0.6011221701892003,-1.1515505452712151,0.3721462363182996,0.7207268864781355,-0.1114276732255828,-0.2467175818975845,0.8480533379849937,-1.5382865781315185,-0.36318298969585777,session_2020_05_14_1min.csv
user17,0.0,0.18114211436707564,-0.7505993935407126,-0.42439097725725283,0.0,0.0,0.22140887480838073,0.22444899944054647,-0.15450303171285,0.09045272089246464,-0.06084537210804976,-0.7827950301878196,-0.2450095691530863,0.23817862595070663,0.4019709832944474,0.2584420822267516,0.37535517702378574,0.0757910506420325,-0.2215330442853796,-0.3433527019561982,0.09798346490418937,-0.1660090312613904,-0.02193054557451296,0.0405518608348861,-0.06344929692051185,-0.02193054557451296,-0.02080484527710268,-0.1166382992011911,-0.0590212759046441,0.5310710806352795,-0.3960561853203407,-0.26288575511036466,2.6857981618095064,-0.442264430105272,-0.2467175818975845,-0.03932815275520267,-0.4676371254432171,0.2793899465887055,session_2020_05_18_1min.csv
user18,0.0,-0.5801539765260484,0.37810324661289263,-0.17162108681599225,0.0,0.0,-0.5850723078011294,0.22444899944054647,-0.15450303171285,0.14253912200723676,-0.5768295071412438,1.8402636346572412,-0.2271260619297943,-0.4994147392100091,-0.8842529114002796,-0.42315329589598955,-0.8078891875595317,0.1388168803114733,-0.3533675734844979,-0.19543221448278514,0.14284916448084478,-0.2348764429238312,-0.4450073955848224,-0.5960084808709573,-0.24570522371899983,-0.4450073955848224,-0.578501274282235,-0.18287372605414268,-0.564711963502909,-0.8567787106979539,0.28694339101560407,-0.16574039266000232,-0.2983510813483767,0.717730996098238,-0.2467175818975845,0.3673250685598732,0.6544856387297122,-0.5688550090748183,session_2020_10_14_1min.csv
user19,0.0,3.4351391200131145,-1.6722037486290757,1.134356680463854,0.0,0.0,3.7056868845239266,-2.959594946111391,-0.8462230269043248,0.14694841110460605,0.9593959857984932,-1.7694501243038516,-0.2695682478976427,1.8656638264500505,0.4921558495353738,-1.1067617962650116,-0.3510976152556246,0.15173180628743424,-0.12469610271797524,-0.08385714999415748,0.14537242373362447,-0.15249214218670573,-0.6384271627500164,-0.9855634422497531,-0.017885315220889854,-0.6384271627500164,-0.8922593540905738,0.03345334413607468,1.57897682088104,-0.9298234365575977,-1.156687831920668,0.07736397534227743,0.2735008749257864,0.33371025636338075,-0.2467175818975845,-0.6148221267574997,1.6528169381184608,3.725917513933181,session_2020_06_09_1min.csv
user2,0.0,-0.4616092995155477,-0.507225963096703,-0.929930758139774,0.0,0.0,-0.4582231751828948,0.22444899944054647,0.5372169634786249,0.14462870866390695,-0.31883743962464683,-0.37369413750556235,-0.21658062116415766,-1.0212499600452078,-0.6919042577956019,0.12257748107876744,-0.5636619022245192,0.18871081432062917,-0.06647341937628133,-0.11624054672500526,0.13701821633906805,-0.31565973093651023,-0.02895588700260193,-0.18199005678943284,-0.2710185468854565,-0.02895588700260193,0.05893076087569085,-0.14678454600892527,0.1993207058031651,-0.5280774443295565,-0.41240188234632585,-0.5552043692846561,-2.920270280977995,1.1977666366400452,-0.2467175818975845,0.4397876014462603,-0.11660601722188534,-0.4094287692011862,session_2020_10_22_1min.csv
user20,0.0,0.18984264112013993,0.4468223895460719,0.6288168995813328,0.0,0.0,0.22955514938019397,-0.0939553951146473,-0.15450303171285,0.08185415560972928,0.6075886210031335,-1.2159606812631507,-0.24040713857782772,2.2285308611905195,0.8616212087234352,-1.1168594431670082,-0.15986290377824203,0.0620952961805359,-0.17113308564838456,-0.273793124263269,0.0895520792543603,-0.12382967619083154,-0.16237250805935008,0.04102116814094195,0.0681799835450628,-0.16237250805935008,-0.5171103683657399,-0.10976068736410988,-0.828550583119395,2.24762213833691,-0.6707737295470063,-0.1903047911069296,0.33626342333019316,-1.0132060440637225,4.053217416888889,-1.4316465642068352,1.4433416929220726,0.2465311032559721,session_2020_10_15_1min.csv
user21,0.0,0.3127375815071728,0.14448652766266268,0.6288168995813328,0.0,0.0,0.3622230495497238,0.22444899944054647,-0.15450303171285,0.09453271560120917,-0.2836567031451109,0.4204428894658781,-0.23975102727120773,1.0349881222770712,0.06529060452757496,-0.7748718042172016,0.49078606732544033,0.14455509063913916,0.3098027571754948,1.1743183191329145,0.16303945544754758,0.3240150579529427,-0.5189162979026976,-0.06253855576475668,-0.03813597375405518,-0.5189162979026976,-1.123732641823626,-0.08951223061036805,-0.17719899094119512,0.9693394357931426,-0.9444112741511639,0.8183951923476931,0.4178860162430518,0.7419981901849492,-0.2467175818975845,-0.45020338235155666,-0.2574716467526225,0.37309849979687093,session_2020_06_09_1min.csv
user22,0.0,-0.3941802171792995,-1.5501356628057217,-1.6039837993164687,0.0,0.0,-0.38374295052631663,0.22444899944054647,-0.15450303171285,0.16826390007644715,-0.4947411220223266,-0.3496293791124884,-0.19150291050335502,-1.5726418780403146,-1.6628748671584757,0.3878994496931453,-0.9813927103496867,0.09954023747698357,-0.4707914345700567,-0.41819152773831925,0.12887808775156023,-0.37018436579236225,-0.3878266962682845,-0.595403557418429,-0.2558305529855825,-0.3878266962682845,-0.22462010262443421,-0.2128353235467859,-0.2623968785256854,-1.1854799770663513,3.254645159545642,1.70216899819964,-0.3770976774796916,-0.009764335315584493,4.053217416888889,0.3306274251450106,-0.5051457290223068,-0.29016333784533926,session_2020_05_31_1min.csv
user23,0.0,-0.2288702088710783,0.20388762421083859,-0.045236141595361976,0.0,0.0,-0.21383493802849776,0.22444899944054647,-0.15450303171285,0.1062130435518068,-0.002210811308823156,0.03540675517669483,5.867496799143317,-0.3016731102432991,-0.1837538386825427,0.015675569908480912,-0.4419311307750531,0.09764375123091079,-0.3075116741151079,-0.39694306135936736,0.10985691046257044,-0.24381717083675108,0.32447742514463684,0.9194316868257567,0.012490672578858145,0.32447742514463684,0.5879479607883417,-0.09698226825298387,0.017931654816830983,0.823249984073855,0.091034592260802,-0.7872488020158592,0.6666984007223863,-0.02328218850466868,-0.2467175818975845,-0.5029463526009564,0.32729223645844424,-0.24391755834001083,session_2020_04_01_1min.csv
